transaction_id,timestamp,sender_bank,amount,channel,location,device_type,is_fraud
TRX-1026057,2024-01-16 18:15:00,Access,12889.51,USSD,Abuja,Web,0
TRX-1026058,2024-01-06 14:00:00,Access,5974.63,Mobile App,Port Harcourt,Android,0
TRX-1026059,2024-01-11 19:33:00,Access,275068.9,POS,Ibadan,Android,0
TRX-1026060,2024-01-27 17:36:00,OPay,195234.46,POS,Kano,Feature Phone,0
TRX-1026061,2024-01-31 11:49:00,Kuda,12160.56,Mobile App,Lagos,Android,0
TRX-1026062,2024-01-05 04:02:00,GTBank,1605.03,POS,Port Harcourt,iPhone,0
TRX-1026063,2024-01-05 01:07:00,GTBank,360386.07,Mobile App,Enugu,Feature Phone,0
TRX-1026064,2024-01-07 16:37:00,Moniepoint,3248.07,Web,Lagos,iPhone,0
TRX-1026065,2024-01-18 05:19:00,Zenith,632.64,Mobile App,Ibadan,Android,0
TRX-1026066,2024-01-21 13:24:00,Moniepoint,1681.33,USSD,Kano,Android,0
TRX-1026067,2024-01-16 08:27:00,Zenith,18853.97,Web,Abuja,Feature Phone,0
TRX-1026068,2024-01-19 20:36:00,GTBank,285827.54,USSD,Port Harcourt,Android,0
TRX-1026069,2024-01-07 04:08:00,GTBank,262039.14,USSD,Lagos,iPhone,0
TRX-1026070,2024-01-03 01:38:00,OPay,140903.93,Mobile App,Enugu,Feature Phone,0
TRX-1026071,2024-01-28 16:36:00,Moniepoint,13643.44,POS,Port Harcourt,Web,0
TRX-1026072,2024-01-19 02:19:00,Access,163388.13,Mobile App,Ibadan,iPhone,0
TRX-1026073,2024-01-10 07:52:00,Moniepoint,13539.58,Mobile App,Ibadan,iPhone,0
TRX-1026074,2024-01-05 08:01:00,Moniepoint,228349.04,Mobile App,Enugu,Web,0
TRX-1026075,2024-01-16 13:02:00,Moniepoint,15227.14,USSD,Ibadan,Android,0
TRX-1026076,2024-01-11 23:13:00,Zenith,1556.15,Web,Enugu,Web,0
TRX-1026077,2024-01-19 00:22:00,OPay,1318.42,Mobile App,Enugu,Android,0
TRX-1026078,2024-01-05 22:08:00,OPay,345795.78,Mobile App,Kano,iPhone,0
TRX-1026079,2024-01-19 23:12:00,Access,7506.03,Mobile App,Enugu,Feature Phone,0
TRX-1026080,2024-01-30 06:38:00,OPay,2853.2,POS,Port Harcourt,Android,0
TRX-1026081,2024-01-07 14:19:00,Moniepoint,12449.23,Web,Lagos,Feature Phone,0
TRX-1026082,2024-01-22 17:10:00,Access,9471.01,USSD,Ibadan,Android,0
TRX-1026083,2024-01-13 22:48:00,Kuda,8635.49,Web,Enugu,Feature Phone,0
TRX-1026084,2024-01-12 02:40:00,Access,8294.95,POS,Kano,iPhone,0
TRX-1026085,2024-01-08 20:42:00,Kuda,9735.39,USSD,Enugu,Web,0
TRX-1026086,2024-01-16 16:21:00,Moniepoint,440577.08,Mobile App,Enugu,Feature Phone,0
TRX-1026087,2024-01-21 05:51:00,OPay,14334.68,POS,Enugu,Web,0
TRX-1026088,2024-01-23 00:06:00,Zenith,132960.8,Mobile App,Lagos,Android,0
TRX-1026089,2024-01-08 00:16:00,OPay,360170.75,POS,Kano,Feature Phone,0
TRX-1026090,2024-01-07 13:58:00,Kuda,8052.95,Mobile App,Lagos,Android,0
TRX-1026091,2024-01-11 22:54:00,Kuda,19143.41,Web,Enugu,Web,0
TRX-1026092,2024-01-25 02:53:00,OPay,17375.17,USSD,Kano,iPhone,0
TRX-1026093,2024-01-25 06:44:00,Access,5157.09,USSD,Ibadan,Web,0
TRX-1026094,2024-01-07 04:20:00,OPay,3929.74,USSD,Port Harcourt,Feature Phone,0
TRX-1026095,2024-01-18 18:47:00,GTBank,6881.53,POS,Kano,Feature Phone,0
TRX-1026096,2024-01-17 11:53:00,Access,1187.04,Web,Lagos,iPhone,0
TRX-1026097,2024-01-30 21:23:00,OPay,454855.47,USSD,Port Harcourt,iPhone,0
TRX-1026098,2024-01-21 23:14:00,OPay,8817.77,POS,Port Harcourt,Android,0
TRX-1026099,2024-01-13 15:26:00,Moniepoint,291274.11,USSD,Ibadan,iPhone,0
TRX-1026100,2024-01-05 11:52:00,OPay,19657.6,Web,Lagos,Android,0
TRX-1026101,2024-01-12 22:28:00,Zenith,18268.79,POS,Port Harcourt,Android,0
TRX-1026102,2024-01-08 15:26:00,Kuda,3159.77,USSD,Kano,Feature Phone,0
TRX-1026103,2024-01-14 18:22:00,Kuda,3471.77,POS,Enugu,Android,0
TRX-1026104,2024-01-04 01:27:00,Zenith,19641.87,Mobile App,Enugu,iPhone,0
TRX-1026105,2024-01-12 06:06:00,Kuda,499043.58,Web,Kano,Feature Phone,0
TRX-1026106,2024-01-21 20:36:00,GTBank,8187.92,Web,Port Harcourt,Web,0
TRX-1026107,2024-01-20 15:21:00,Moniepoint,11945.17,USSD,Port Harcourt,Feature Phone,0
TRX-1026108,2024-01-27 20:18:00,Access,131892.53,USSD,Abuja,Feature Phone,0
TRX-1026109,2024-01-31 07:01:00,Access,19585.11,USSD,Abuja,iPhone,0
TRX-1026110,2024-01-08 10:12:00,Zenith,4663.35,POS,Kano,Android,0
TRX-1026111,2024-01-11 03:29:00,OPay,5172.59,USSD,Lagos,Web,0
TRX-1026112,2024-01-12 19:05:00,OPay,15440.78,Web,Port Harcourt,Android,0
TRX-1026113,2024-01-20 12:30:00,Zenith,17981.96,POS,Lagos,Web,0
TRX-1026114,2024-01-15 14:42:00,GTBank,10589.87,Mobile App,Kano,Feature Phone,0
TRX-1026115,2024-01-21 07:09:00,Moniepoint,8707.03,Web,Ibadan,Web,0
TRX-1026116,2024-01-30 16:13:00,Moniepoint,15158.52,POS,Abuja,Feature Phone,0
TRX-1026117,2024-01-05 08:30:00,Kuda,349623.81,USSD,Lagos,iPhone,0
TRX-1026118,2024-01-05 16:57:00,GTBank,12973.04,USSD,Abuja,iPhone,0
TRX-1026119,2024-01-18 02:17:00,Kuda,3330.98,Mobile App,Abuja,iPhone,0
TRX-1026120,2024-01-12 07:26:00,Zenith,6036.37,POS,Enugu,Android,0
TRX-1026121,2024-01-22 17:48:00,Access,6276.08,Mobile App,Abuja,iPhone,0
TRX-1026122,2024-01-04 11:29:00,Kuda,338595.58,Mobile App,Lagos,iPhone,0
TRX-1026123,2024-01-17 22:52:00,Moniepoint,10437.39,Mobile App,Ibadan,Web,0
TRX-1026124,2024-01-20 01:42:00,Kuda,697.13,USSD,Port Harcourt,Feature Phone,0
TRX-1026125,2024-01-06 04:53:00,Access,9923.0,POS,Ibadan,iPhone,0
TRX-1026126,2024-01-04 01:20:00,OPay,5816.29,USSD,Port Harcourt,Feature Phone,0
TRX-1026127,2024-01-06 05:28:00,OPay,273910.22,Web,Enugu,Web,0
TRX-1026128,2024-01-08 03:32:00,OPay,11774.57,USSD,Port Harcourt,iPhone,0
TRX-1026129,2024-01-31 20:32:00,OPay,2199.23,Web,Abuja,iPhone,0
TRX-1026130,2024-01-26 13:42:00,GTBank,12212.02,USSD,Ibadan,Android,0
TRX-1026131,2024-01-04 05:28:00,Zenith,2273.9,Web,Kano,Feature Phone,0
TRX-1026132,2024-01-05 01:04:00,GTBank,912.6,USSD,Ibadan,Feature Phone,0
TRX-1026133,2024-01-19 12:34:00,Moniepoint,8332.13,Web,Enugu,Android,0
TRX-1026134,2024-01-02 14:38:00,Zenith,3460.29,Mobile App,Port Harcourt,Web,0
TRX-1026135,2024-01-11 05:02:00,Access,6092.5,Mobile App,Port Harcourt,Web,0
TRX-1026136,2024-01-25 06:45:00,Kuda,297409.43,Mobile App,Abuja,Feature Phone,0
TRX-1026137,2024-01-17 17:00:00,GTBank,18227.52,USSD,Kano,Android,0
TRX-1026138,2024-01-07 19:03:00,Zenith,204632.59,POS,Port Harcourt,Web,0
TRX-1026139,2024-01-12 12:44:00,Moniepoint,8815.07,Web,Kano,Feature Phone,0
TRX-1026140,2024-01-14 22:56:00,Zenith,622.23,USSD,Port Harcourt,iPhone,0
TRX-1026141,2024-01-12 08:03:00,Kuda,8873.95,Mobile App,Kano,Web,0
TRX-1026142,2024-01-28 09:38:00,Zenith,5465.35,POS,Ibadan,Web,0
TRX-1026143,2024-01-18 21:21:00,Kuda,7170.93,POS,Ibadan,iPhone,0
TRX-1026144,2024-01-22 12:22:00,OPay,7197.53,Web,Port Harcourt,Feature Phone,0
TRX-1026145,2024-01-02 23:41:00,Kuda,358323.17,Mobile App,Abuja,iPhone,0
TRX-1026146,2024-01-24 04:37:00,Kuda,11635.84,Mobile App,Enugu,Android,0
TRX-1026147,2024-01-22 13:37:00,OPay,2981.37,Mobile App,Lagos,Android,0
TRX-1026148,2024-01-23 07:25:00,Moniepoint,3582.01,Mobile App,Abuja,Android,0
TRX-1026149,2024-01-23 20:56:00,Zenith,7888.28,POS,Kano,Android,0
TRX-1026150,2024-01-21 03:32:00,GTBank,7938.09,Mobile App,Kano,Web,0
TRX-1026151,2024-01-10 17:05:00,Kuda,12954.07,Web,Lagos,iPhone,0
TRX-1026152,2024-01-14 15:11:00,Zenith,11722.29,Mobile App,Port Harcourt,iPhone,0
TRX-1026153,2024-01-05 04:29:00,Moniepoint,363942.81,USSD,Lagos,Android,0
TRX-1026154,2024-01-07 13:18:00,Zenith,55816.67,USSD,Kano,Web,0
TRX-1026155,2024-01-13 04:54:00,OPay,11163.43,POS,Lagos,Web,0
TRX-1026156,2024-01-24 11:45:00,Zenith,9797.59,USSD,Enugu,Android,0
TRX-1026157,2024-01-28 12:52:00,Moniepoint,17506.24,USSD,Port Harcourt,iPhone,0
TRX-1026158,2024-01-15 14:09:00,OPay,186311.52,USSD,Enugu,Feature Phone,0
TRX-1026159,2024-01-28 13:11:00,OPay,8913.97,Web,Ibadan,iPhone,0
TRX-1026160,2024-01-13 15:14:00,OPay,9277.16,USSD,Kano,Android,0
TRX-1026161,2024-01-22 23:04:00,OPay,2664.1,Mobile App,Port Harcourt,Android,0
TRX-1026162,2024-01-03 04:53:00,GTBank,19577.41,Web,Port Harcourt,iPhone,0
TRX-1026163,2024-01-05 21:20:00,Access,953.93,POS,Enugu,Web,0
TRX-1026164,2024-01-05 05:42:00,GTBank,17273.78,Web,Kano,Feature Phone,0
TRX-1026165,2024-01-08 02:34:00,Kuda,15057.48,Web,Lagos,Android,0
TRX-1026166,2024-01-15 19:33:00,Moniepoint,8537.76,USSD,Lagos,iPhone,0
TRX-1026167,2024-01-13 07:47:00,OPay,2942.8,USSD,Kano,Feature Phone,0
TRX-1026168,2024-01-07 14:13:00,GTBank,3589.02,POS,Port Harcourt,Android,0
TRX-1026169,2024-01-28 00:57:00,Zenith,334572.19,USSD,Kano,iPhone,0
TRX-1026170,2024-01-25 19:32:00,Kuda,15986.2,Mobile App,Port Harcourt,Feature Phone,0
TRX-1026171,2024-01-06 18:46:00,Kuda,5975.35,Mobile App,Lagos,Feature Phone,0
TRX-1026172,2024-01-04 11:00:00,OPay,14861.42,Mobile App,Abuja,Feature Phone,0
TRX-1026173,2024-01-08 09:05:00,Access,11324.41,USSD,Enugu,Web,0
TRX-1026174,2024-01-19 06:18:00,Kuda,182669.84,Web,Enugu,iPhone,0
TRX-1026175,2024-01-02 07:55:00,Access,9324.86,POS,Abuja,iPhone,0
TRX-1026176,2024-01-01 18:50:00,Kuda,236491.86,Web,Lagos,Android,0
TRX-1026177,2024-01-06 19:29:00,Zenith,18893.13,Mobile App,Enugu,iPhone,0
TRX-1026178,2024-01-20 19:36:00,Zenith,8732.17,Mobile App,Port Harcourt,Android,0
TRX-1026179,2024-01-13 05:23:00,Kuda,325846.53,Web,Enugu,Android,0
TRX-1026180,2024-01-15 02:03:00,Zenith,6360.54,USSD,Lagos,iPhone,0
TRX-1026181,2024-01-03 11:49:00,GTBank,16575.68,USSD,Abuja,Android,0
TRX-1026182,2024-01-03 09:10:00,Moniepoint,9265.61,USSD,Kano,Android,0
TRX-1026183,2024-01-31 12:46:00,Zenith,19158.84,USSD,Port Harcourt,Android,0
TRX-1026184,2024-01-09 11:05:00,Kuda,19994.72,USSD,Abuja,iPhone,0
TRX-1026185,2024-01-13 21:32:00,GTBank,19656.82,POS,Ibadan,Android,0
TRX-1026186,2024-01-14 06:34:00,Access,19212.05,Mobile App,Enugu,Android,0
TRX-1026187,2024-01-12 17:33:00,OPay,12355.11,Mobile App,Lagos,iPhone,0
TRX-1026188,2024-01-15 17:41:00,Moniepoint,19696.6,Mobile App,Lagos,Web,0
TRX-1026189,2024-01-21 10:56:00,Kuda,14093.66,Web,Lagos,iPhone,0
TRX-1026190,2024-01-25 11:53:00,GTBank,16778.34,POS,Lagos,Android,0
TRX-1026191,2024-01-18 13:03:00,GTBank,378755.77,Mobile App,Enugu,iPhone,0
TRX-1026192,2024-01-28 17:23:00,Kuda,467945.09,Mobile App,Port Harcourt,Feature Phone,0
TRX-1026193,2024-01-27 05:57:00,Moniepoint,4051.81,Web,Port Harcourt,Web,0
TRX-1026194,2024-01-24 15:07:00,Access,18402.16,USSD,Lagos,iPhone,0
TRX-1026195,2024-01-23 09:42:00,Moniepoint,14004.53,USSD,Port Harcourt,Web,0
TRX-1026196,2024-01-03 06:19:00,Kuda,6609.78,POS,Port Harcourt,iPhone,0
TRX-1026197,2024-01-22 11:38:00,Kuda,456750.84,POS,Kano,Web,0
TRX-1026198,2024-01-29 21:21:00,Zenith,439382.97,POS,Kano,Feature Phone,0
TRX-1026199,2024-01-31 10:46:00,Kuda,2829.33,USSD,Port Harcourt,Android,0
TRX-1026200,2024-01-22 08:26:00,Moniepoint,251813.96,USSD,Enugu,Feature Phone,0
TRX-1026201,2024-01-15 16:26:00,GTBank,8637.57,Web,Ibadan,Feature Phone,0
TRX-1026202,2024-01-25 20:13:00,GTBank,116822.37,POS,Ibadan,Android,0
TRX-1026203,2024-01-04 10:26:00,Moniepoint,10078.39,POS,Kano,Web,0
TRX-1026204,2024-01-22 11:05:00,GTBank,426928.85,POS,Port Harcourt,Android,0
TRX-1026205,2024-01-30 09:08:00,Moniepoint,9034.78,Mobile App,Ibadan,Android,0
TRX-1026206,2024-01-07 04:23:00,Kuda,7514.73,USSD,Ibadan,Feature Phone,0
TRX-1026207,2024-01-18 05:13:00,Zenith,13782.71,Mobile App,Lagos,Web,0
TRX-1026208,2024-01-19 14:53:00,Access,17552.68,Web,Abuja,iPhone,0
TRX-1026209,2024-01-29 19:13:00,Kuda,11151.55,POS,Port Harcourt,Feature Phone,0
TRX-1026210,2024-01-21 16:09:00,OPay,13229.34,Web,Ibadan,Feature Phone,0
TRX-1026211,2024-01-19 03:21:00,Zenith,19180.68,POS,Kano,Web,0
TRX-1026212,2024-01-03 16:52:00,Access,569.42,Mobile App,Port Harcourt,iPhone,0
TRX-1026213,2024-01-24 01:14:00,Zenith,5480.36,Web,Lagos,iPhone,0
TRX-1026214,2024-01-13 17:35:00,Zenith,356891.33,POS,Port Harcourt,Android,0
TRX-1026215,2024-01-10 23:37:00,Kuda,15772.51,USSD,Kano,iPhone,0
TRX-1026216,2024-01-09 11:46:00,GTBank,4796.26,Mobile App,Abuja,Feature Phone,0
TRX-1026217,2024-01-31 19:20:00,Moniepoint,429436.02,USSD,Enugu,Web,0
TRX-1026218,2024-01-12 18:56:00,Moniepoint,4745.71,Mobile App,Lagos,iPhone,0
TRX-1026219,2024-01-30 19:47:00,Access,10738.44,POS,Enugu,Android,0
TRX-1026220,2024-01-21 04:49:00,GTBank,19233.83,Web,Enugu,Feature Phone,0
TRX-1026221,2024-01-29 17:28:00,Moniepoint,263211.72,Mobile App,Enugu,Web,0
TRX-1026222,2024-01-02 17:23:00,GTBank,11515.02,Web,Port Harcourt,Feature Phone,0
TRX-1026223,2024-01-07 07:58:00,Access,4095.66,Mobile App,Port Harcourt,Feature Phone,0
TRX-1026224,2024-01-01 14:15:00,Moniepoint,377946.38,Web,Port Harcourt,Feature Phone,0
TRX-1026225,2024-01-14 19:52:00,Access,11894.95,Web,Port Harcourt,Android,0
TRX-1026226,2024-01-07 22:39:00,Zenith,3152.3,Web,Enugu,Web,0
TRX-1026227,2024-01-04 05:55:00,Moniepoint,5196.56,Web,Ibadan,Android,0
TRX-1026228,2024-01-05 06:41:00,Kuda,13008.54,Mobile App,Kano,Android,0
TRX-1026229,2024-01-08 17:43:00,Access,459520.3,Mobile App,Ibadan,Web,0
TRX-1026230,2024-01-23 18:30:00,Moniepoint,10416.31,USSD,Kano,Feature Phone,0
TRX-1026231,2024-01-30 17:50:00,Kuda,7049.99,Web,Lagos,iPhone,0
TRX-1026232,2024-01-25 04:58:00,Access,3150.84,USSD,Port Harcourt,iPhone,0
TRX-1026233,2024-01-28 01:03:00,OPay,14156.75,USSD,Enugu,Web,0
TRX-1026234,2024-01-10 00:36:00,Zenith,309853.63,Web,Port Harcourt,iPhone,1
TRX-1026235,2024-01-08 08:15:00,Moniepoint,16065.81,USSD,Ibadan,iPhone,0
TRX-1026236,2024-01-09 16:14:00,GTBank,884.09,Mobile App,Ibadan,Android,0
TRX-1026237,2024-01-31 15:49:00,OPay,17883.58,Mobile App,Kano,Android,0
TRX-1026238,2024-01-01 23:57:00,OPay,5103.3,Web,Lagos,iPhone,0
TRX-1026239,2024-01-09 20:44:00,Moniepoint,55568.36,Web,Abuja,Feature Phone,0
TRX-1026240,2024-01-25 05:36:00,Access,441619.98,POS,Lagos,Android,0
TRX-1026241,2024-01-06 03:32:00,GTBank,15925.5,Mobile App,Enugu,Android,0
TRX-1026242,2024-01-26 11:21:00,Moniepoint,1322.91,POS,Enugu,iPhone,0
TRX-1026243,2024-01-01 03:24:00,Kuda,3088.58,Web,Ibadan,Web,0
TRX-1026244,2024-01-09 11:46:00,Kuda,10321.47,Mobile App,Port Harcourt,Android,0
TRX-1026245,2024-01-22 11:37:00,Kuda,17476.66,Mobile App,Lagos,Feature Phone,0
TRX-1026246,2024-01-25 08:10:00,Access,1275.18,Web,Kano,Web,0
TRX-1026247,2024-01-23 22:27:00,Kuda,1416.3,Web,Kano,iPhone,0
TRX-1026248,2024-01-19 18:29:00,Access,15056.87,Web,Ibadan,Android,0
TRX-1026249,2024-01-06 01:35:00,GTBank,341316.6,USSD,Enugu,Feature Phone,0
TRX-1026250,2024-01-09 01:11:00,Moniepoint,2050.7,Mobile App,Lagos,Web,0
TRX-1026251,2024-01-01 14:37:00,Moniepoint,16625.34,Mobile App,Kano,Web,0
TRX-1026252,2024-01-22 15:40:00,Access,428921.88,Mobile App,Port Harcourt,iPhone,0
TRX-1026253,2024-01-03 12:35:00,Access,79604.66,POS,Lagos,iPhone,0
TRX-1026254,2024-01-09 01:30:00,Access,14059.41,POS,Ibadan,iPhone,0
TRX-1026255,2024-01-04 15:17:00,OPay,5400.89,POS,Kano,Android,0
TRX-1026256,2024-01-15 21:09:00,Access,12422.61,USSD,Ibadan,iPhone,0
TRX-1026257,2024-01-08 07:03:00,Kuda,349294.89,POS,Abuja,Feature Phone,0
TRX-1026258,2024-01-26 23:56:00,Access,6165.61,POS,Enugu,Feature Phone,0
TRX-1026259,2024-01-29 12:08:00,Moniepoint,12992.05,POS,Port Harcourt,Android,0
TRX-1026260,2024-01-29 03:47:00,OPay,7531.15,Mobile App,Port Harcourt,iPhone,0
TRX-1026261,2024-01-22 00:11:00,GTBank,4376.98,USSD,Enugu,Web,0
TRX-1026262,2024-01-09 03:16:00,Access,16375.69,POS,Kano,Android,0
TRX-1026263,2024-01-15 18:09:00,Moniepoint,18594.53,POS,Abuja,iPhone,0
TRX-1026264,2024-01-26 17:33:00,Moniepoint,6422.08,Web,Lagos,Web,0
TRX-1026265,2024-01-10 09:52:00,Access,13286.19,Mobile App,Abuja,Web,0
TRX-1026266,2024-01-02 16:07:00,Moniepoint,9566.24,Mobile App,Enugu,Web,0
TRX-1026267,2024-01-03 22:29:00,Moniepoint,348041.83,POS,Lagos,Feature Phone,0
TRX-1026268,2024-01-19 06:43:00,Moniepoint,388011.44,POS,Port Harcourt,Web,0
TRX-1026269,2024-01-26 08:34:00,GTBank,3908.54,USSD,Ibadan,Web,0
TRX-1026270,2024-01-08 06:59:00,Moniepoint,5076.19,USSD,Lagos,Feature Phone,0
TRX-1026271,2024-01-10 08:09:00,Zenith,9967.61,POS,Abuja,iPhone,0
TRX-1026272,2024-01-14 22:09:00,Zenith,10214.52,Web,Abuja,Feature Phone,0
TRX-1026273,2024-01-16 07:58:00,GTBank,11514.58,Mobile App,Abuja,Android,0
TRX-1026274,2024-01-25 14:27:00,Access,340913.75,POS,Enugu,Feature Phone,0
TRX-1026275,2024-01-11 04:23:00,Kuda,11883.84,Mobile App,Ibadan,Web,0
TRX-1026276,2024-01-16 13:28:00,Zenith,15222.56,Web,Ibadan,iPhone,0
TRX-1026277,2024-01-15 21:29:00,Zenith,14155.47,Mobile App,Kano,Web,0
TRX-1026278,2024-01-18 14:03:00,Zenith,12332.28,Web,Abuja,iPhone,0
TRX-1026279,2024-01-31 06:47:00,Kuda,17064.66,Web,Enugu,Android,0
TRX-1026280,2024-01-17 04:48:00,Moniepoint,16876.02,USSD,Ibadan,iPhone,0
TRX-1026281,2024-01-26 08:47:00,OPay,12485.49,POS,Enugu,Android,0
TRX-1026282,2024-01-31 00:25:00,Access,12916.98,USSD,Kano,Feature Phone,0
TRX-1026283,2024-01-31 21:37:00,Kuda,2509.41,Web,Enugu,Feature Phone,0
TRX-1026284,2024-01-04 02:41:00,Access,443988.22,POS,Port Harcourt,Android,0
TRX-1026285,2024-01-31 20:36:00,OPay,3854.98,Mobile App,Ibadan,Web,0
TRX-1026286,2024-01-18 06:59:00,Kuda,19966.55,USSD,Enugu,Feature Phone,0
TRX-1026287,2024-01-06 21:35:00,OPay,18249.43,USSD,Kano,Feature Phone,0
TRX-1026288,2024-01-07 03:45:00,Access,9181.11,Mobile App,Enugu,iPhone,0
TRX-1026289,2024-01-04 21:22:00,Access,412771.62,USSD,Kano,Android,0
TRX-1026290,2024-01-30 17:48:00,GTBank,16838.5,USSD,Abuja,Android,0
TRX-1026291,2024-01-06 11:36:00,Zenith,18084.21,POS,Enugu,Feature Phone,0
TRX-1026292,2024-01-22 04:34:00,GTBank,13293.84,POS,Port Harcourt,iPhone,0
TRX-1026293,2024-01-27 06:38:00,Access,1361.78,Web,Kano,iPhone,0
TRX-1026294,2024-01-25 17:03:00,Access,19767.1,USSD,Kano,iPhone,0
TRX-1026295,2024-01-26 00:52:00,OPay,17145.53,Web,Enugu,iPhone,0
TRX-1026296,2024-01-26 02:38:00,Moniepoint,3382.84,Web,Port Harcourt,Feature Phone,0
TRX-1026297,2024-01-25 00:40:00,Moniepoint,18845.22,USSD,Lagos,Web,0
TRX-1026298,2024-01-19 05:39:00,OPay,302900.42,POS,Ibadan,iPhone,0
TRX-1026299,2024-01-04 07:28:00,Kuda,4517.59,USSD,Kano,Feature Phone,0
TRX-1026300,2024-01-28 14:23:00,GTBank,12674.78,POS,Port Harcourt,Android,0
TRX-1026301,2024-01-12 13:25:00,Moniepoint,14577.29,Mobile App,Kano,Feature Phone,0
TRX-1026302,2024-01-07 16:56:00,OPay,10796.95,Mobile App,Enugu,Feature Phone,0
TRX-1026303,2024-01-16 06:45:00,Zenith,403582.19,Web,Abuja,iPhone,0
TRX-1026304,2024-01-30 22:16:00,GTBank,6699.6,Web,Kano,Feature Phone,0
TRX-1026305,2024-01-24 17:39:00,Access,84576.39,Web,Abuja,Android,0
TRX-1026306,2024-01-22 14:37:00,GTBank,10826.11,POS,Ibadan,Feature Phone,0
TRX-1026307,2024-01-31 02:19:00,OPay,8844.11,Mobile App,Abuja,Android,0
TRX-1026308,2024-01-04 19:02:00,Access,16972.27,Mobile App,Enugu,iPhone,0
TRX-1026309,2024-01-21 23:12:00,OPay,2936.58,Mobile App,Kano,iPhone,0
TRX-1026310,2024-01-13 11:00:00,Moniepoint,1062.17,USSD,Port Harcourt,Android,0
TRX-1026311,2024-01-27 01:49:00,Kuda,110218.38,USSD,Kano,Feature Phone,0
TRX-1026312,2024-01-25 22:40:00,Access,8823.87,POS,Port Harcourt,Web,0
TRX-1026313,2024-01-03 04:14:00,Access,11592.71,USSD,Enugu,iPhone,0
TRX-1026314,2024-01-21 20:34:00,GTBank,2565.7,Web,Port Harcourt,Web,0
TRX-1026315,2024-01-04 08:47:00,Kuda,188837.24,Web,Ibadan,Android,0
TRX-1026316,2024-01-01 02:51:00,OPay,481601.26,Mobile App,Ibadan,iPhone,1
TRX-1026317,2024-01-18 03:03:00,Moniepoint,6136.5,USSD,Kano,Web,0
TRX-1026318,2024-01-16 16:05:00,Kuda,7090.92,POS,Kano,Feature Phone,0
TRX-1026319,2024-01-30 00:38:00,Moniepoint,12388.95,Mobile App,Enugu,Feature Phone,0
TRX-1026320,2024-01-29 06:06:00,Access,13956.18,Web,Abuja,Feature Phone,0
TRX-1026321,2024-01-28 19:25:00,Zenith,17519.83,Mobile App,Abuja,Feature Phone,0
TRX-1026322,2024-01-18 03:17:00,Kuda,5493.64,POS,Enugu,iPhone,0
TRX-1026323,2024-01-31 13:28:00,OPay,16575.1,USSD,Lagos,Feature Phone,0
TRX-1026324,2024-01-21 15:56:00,Moniepoint,7032.38,POS,Kano,Feature Phone,0
TRX-1026325,2024-01-06 03:56:00,Kuda,359797.79,USSD,Enugu,iPhone,0
TRX-1026326,2024-01-29 23:53:00,Zenith,12129.08,Mobile App,Kano,Web,0
TRX-1026327,2024-01-07 14:14:00,OPay,19702.42,Mobile App,Lagos,Feature Phone,0
TRX-1026328,2024-01-11 22:54:00,Moniepoint,16024.14,Web,Lagos,iPhone,0
TRX-1026329,2024-01-05 11:11:00,Moniepoint,11897.01,USSD,Ibadan,Feature Phone,0
TRX-1026330,2024-01-08 02:39:00,OPay,94808.26,USSD,Kano,Feature Phone,0
TRX-1026331,2024-01-28 07:03:00,GTBank,17132.91,Mobile App,Port Harcourt,Feature Phone,0
TRX-1026332,2024-01-17 11:09:00,Access,120238.6,Web,Enugu,Web,0
TRX-1026333,2024-01-09 01:05:00,GTBank,1386.24,Mobile App,Abuja,Web,0
TRX-1026334,2024-01-16 18:44:00,OPay,320042.8,Mobile App,Lagos,Feature Phone,0
TRX-1026335,2024-01-01 20:50:00,Access,2402.25,Mobile App,Abuja,iPhone,0
TRX-1026336,2024-01-18 20:33:00,Moniepoint,5814.97,POS,Abuja,Feature Phone,0
TRX-1026337,2024-01-20 00:12:00,GTBank,91039.14,Mobile App,Abuja,Web,1
TRX-1026338,2024-01-06 13:42:00,Kuda,301729.88,Mobile App,Enugu,iPhone,0
TRX-1026339,2024-01-25 06:27:00,Zenith,15800.9,Mobile App,Port Harcourt,iPhone,0
TRX-1026340,2024-01-25 21:28:00,Access,1262.8,Web,Enugu,Feature Phone,0
TRX-1026341,2024-01-18 06:58:00,Access,6118.96,Mobile App,Kano,Feature Phone,0
TRX-1026342,2024-01-22 20:27:00,OPay,14453.17,POS,Enugu,Android,0
TRX-1026343,2024-01-16 03:18:00,Moniepoint,6185.92,Web,Port Harcourt,Android,0
TRX-1026344,2024-01-29 06:46:00,Kuda,354749.39,Mobile App,Ibadan,Feature Phone,0
TRX-1026345,2024-01-03 18:52:00,Access,14892.02,Web,Port Harcourt,Feature Phone,0
TRX-1026346,2024-01-14 05:15:00,Access,575.07,Web,Enugu,Web,0
TRX-1026347,2024-01-08 06:41:00,Kuda,174666.91,Web,Port Harcourt,Android,0
TRX-1026348,2024-01-10 06:20:00,Access,86216.28,Mobile App,Lagos,iPhone,0
TRX-1026349,2024-01-25 19:22:00,Kuda,2636.1,USSD,Lagos,Android,0
TRX-1026350,2024-01-20 17:35:00,GTBank,182782.16,POS,Abuja,iPhone,0
TRX-1026351,2024-01-09 02:45:00,Kuda,17683.24,Web,Ibadan,iPhone,0
TRX-1026352,2024-01-26 03:14:00,Moniepoint,92645.12,POS,Enugu,Feature Phone,1
